.	29	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	29	153699407	153813448	154137870	155597742	165329991	173317303	187885080	189378777	189839407	191219761	191563915	194326992	206243213	216179021	224547678	232047625	233337342	235758521	241336941	248197148	267641129	284202400	294152810	331848853	343825082	363803713	424890654	463507882	515586306	571695030	649086476	701426105	812150939	921095075	1146957348	1354931898	1873317676	2714620812	
.	30	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	30	153025192	153148923	153499711	155203561	165550561	175277071	188220949	189034693	189679812	191082991	191458908	195630997	208992407	218384420	225914304	233322422	234651619	237188815	242816162	249740506	270087007	287896111	297908655	333879831	346473292	366668301	431813381	470152690	519798389	577206371	653745366	709308749	820222318	928551788	1160282887	1363062352	1886513036	2714620812	
.	31	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	31	155836293	155967705	156341885	158023070	168755018	180152858	190711131	191112931	191650175	193066995	193479286	197659767	210932552	218892649	226091112	233371065	234850688	237536365	243198069	250252969	271268235	290859246	301188441	334987572	348019414	368291442	437907097	476171196	523191015	582080998	657817868	717181167	828117126	936180584	1174673697	1371640699	1898450532	2714620812	
.	32	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	32	162429331	162569113	162968605	164705702	175577469	188689013	196734972	196964640	197429192	198824067	199273575	203382020	217332489	223568596	230637650	237786748	239378439	242194125	247847418	254746637	276108812	297099942	307525063	338999866	351774598	371849151	443465302	481403902	525633858	586318427	660935470	724705746	835266560	943182246	1189128606	1379730989	1909299251	2714620812	
.	33	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	33	161430426	161580256	162017641	163780297	175038659	190017631	195934127	196115814	196724348	198145096	198646857	206519624	222185155	226890260	233975593	241013988	242646929	245595405	251286728	258209426	279720445	302171267	312784408	341798984	354737160	374863738	450058473	487583410	529117199	591439502	664436362	732915439	842024222	949708108	1202817236	1386807767	1918593014	2714620812	
.	34	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	34	162371341	162531189	163017155	164954603	176605594	193566924	197589471	197762488	198425259	199870847	200440125	206733936	222715385	226116269	233370308	240439911	242213054	245248257	251685352	258753671	280736516	305084705	315918030	345201286	358528500	379003239	458006499	495215107	534575061	598734068	670349500	744075179	848631761	958660486	1218683428	1395947045	1929068683	2714620812	
.	35	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	35	165267387	165433529	165945423	168017693	179489349	196925379	199223389	199391661	200001039	201529957	202167827	209358124	225002625	227281007	234618167	241566281	243374940	246635727	252748554	259969940	282291689	307560938	318651312	345317088	359818943	380608115	462610811	499514128	537262679	603544779	674196789	753848684	855720651	966553201	1233342942	1405410560	1939606619	2714620812	
.	36	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	36	166027448	166204541	166762724	168989377	180085174	198494521	199757563	199930096	200643867	202173791	202874526	212115557	227053132	228592856	235941396	242912604	244759095	248188393	254247635	261450082	284150150	309068192	320436198	345835019	360740639	381842318	466881623	503355264	540109374	608838629	678161556	763952931	862386284	974210592	1246442769	1415019207	1950808811	2714620812	
.	37	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	37	168454213	168646304	169284862	171784207	183760446	204046826	204746103	204931813	205631496	207259731	208078193	216084105	230836918	232012747	239554571	246701560	248680779	252273993	259176782	266745030	290121605	314781005	326477603	352803336	367672172	389047053	475175135	511147926	547381567	618245532	685815875	777241583	871453855	983678055	1259226655	1425334684	1961360726	2714620812	
.	38	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	38	172062981	172267039	172952253	175491798	186949783	206904485	207290029	207496703	208212664	209934093	210865143	220068115	234212851	235274813	242740162	249863063	251807090	255373268	261773566	269646896	293472946	318248115	330106786	355259624	371941397	393896695	480339561	515948132	552192448	625841363	692211024	789394686	879676747	992161095	1256581184	1435765851	1972674842	2714620812	
.	39	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	39	175494767	175709441	176452988	179195894	190222847	209897920	210172046	210393798	211283176	213088852	214143576	225803738	238403365	239445489	246864592	253994144	256005903	259699867	266209925	274366682	298596412	322418071	334525315	359541091	375211111	397467695	484236457	519543260	556085439	632891080	697945011	800691021	887343791	1000947431	1268136172	1446575082	1984024657	2714620812	
.	40	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	40	175857908	176085551	176905257	180127406	191253204	210719128	210951356	211185859	212354645	214275829	215479494	228357292	239472710	240546674	248005514	255198494	257339210	261179086	268197426	276797879	301538199	324148565	336617375	362626189	378740346	401511408	487527764	522646605	559596060	639511247	702925234	810345249	894032370	1008716922	1278622201	1456669242	1994801119	2714620812	
.	41	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	41	179219249	179465084	180405475	184317613	195939049	216270846	216492411	216751309	217889251	219972147	221376036	232881762	242897442	244065776	251710878	259130893	261484032	265538703	273266655	282293647	307966783	329386411	342404425	368745140	386108819	409346949	494946201	530280928	567651115	650517239	712491846	823359547	905066543	1020453609	1292970385	1470314809	2007575119	2714620812	
.	42	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	42	181219724	181469860	182430338	186001732	196496560	215492091	215707302	215989854	217182422	219404652	220963098	233692404	242114769	243347769	250782741	258028945	260451415	264641716	272054816	281440122	307491840	327888672	341364948	366859874	386197985	409823357	495837596	531138315	568824556	654569066	714926292	828473453	908529286	1025216577	1299591692	1478358717	2017245675	2714620812	
.	43	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	43	184070173	184337371	185417800	189304307	199869035	218834404	219054202	219360333	220992036	223465440	225238756	238493812	245646099	246960359	254298232	261555168	264068054	268316849	275830572	285761732	312092054	330671181	344506701	369669392	389119925	412898616	498186696	533702102	571852044	660286281	718985128	834003538	913278408	1030614351	1305515257	1484115544	2022108377	2714620812	
.	44	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	44	188257930	188540559	189694976	193836982	204075979	222604053	222830309	223157481	225439800	228108014	230069818	243180675	249132180	250568347	257724912	265040981	268415911	272230624	279877275	290855591	317973099	335624579	349988614	375392842	395231270	419768408	503068900	539327148	578148642	669617007	727496251	843097043	923228378	1041101787	1317752178	1488902885	2031039475	2714620812	
.	45	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	45	190541529	190832292	192038314	196391044	206417321	224413645	224651424	224996337	227155022	230041346	232222157	245460878	250241418	251745368	258785045	266026828	269554370	273386499	281446109	292784377	320048134	336052143	350987624	376316308	397259984	422258788	504254137	540886251	580068714	673633794	730471343	846348741	926426025	1045682843	1321633795	1494739541	2034295858	2714620812	
.	46	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	46	192561601	192873167	194164613	198764496	208576894	225598760	225850533	226223377	228292767	231329839	233757399	246996296	250940355	252552444	259516308	266720396	270439828	274319262	282587640	294716172	322363329	336725620	352314056	377445048	400146294	425539099	506122397	543595566	583505310	679180403	736117147	851870745	933498885	1053633792	1330521771	1502936478	2040404609	2714620812	
.	47	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	47	195239482	195572392	197013442	202153616	212382493	229671052	229941124	230345814	231980207	235266203	238020001	251168581	254404328	256136537	263223715	270599776	274564327	278561155	286911603	299916868	328145471	340918195	357611672	382470696	406317913	432363665	511713554	550243227	590886959	687891923	745673082	861011903	944419903	1065677903	1343231077	1515408399	2049962213	2714620812	
.	48	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	48	197475265	197816087	199283662	204472677	213896867	229675673	229965773	230405025	232622104	236254811	239270613	252025697	254601304	256390079	263239003	270369476	274509736	278458422	287042996	299804598	328607674	339771014	356715068	381227873	406401497	433255082	512006295	551111311	592379297	690369280	748691334	860455742	946179668	1070777893	1315808605	1522120932	2054316444	2714620812	
.	49	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	49	200235191	200599198	202175023	207722404	217320036	232444206	232758085	233233173	235545453	239409526	242707044	254733294	257008696	258909837	265856317	273089653	277438350	281404965	290256475	303968461	332837328	342386685	360249387	384682373	411044020	438626423	515869006	556283496	598527480	697245103	757755226	869474904	957305017	1082906782	1328089744	1533953145	2062491409	2714620812	
.	50	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	50	203955421	204315493	205916699	211762262	221921772	236436629	236936274	237643969	239904207	246073007	251094238	267814143	269833614	271651208	278222625	284056624	290329933	295331357	307383443	327196077	365960551	380236794	402620548	426642190	470580928	499482633	611196648	661987454	705514548	862340752	937031050	1094555193	1186256512	1461154718	1818778815	2198171748	2545803694	2714620812	
.	51	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	51	206804669	207213483	209025689	215441364	226264648	240745326	241187036	241830891	244442332	250154659	254935303	267546962	269460079	271407954	278262141	284728504	290314218	294914475	305902126	324119747	355858411	364783823	386365404	409914538	447474158	476482753	560012682	607996161	654609670	772662889	844912411	977961990	1067473012	1263232414	1593929732	2015395246	2516652089	2714620812	
.	52	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	52	207484254	207901341	209709248	216038012	226261722	239153980	239582194	240230346	243646837	249313565	253959214	264380239	266076187	268046876	274835279	281356977	286847683	291256610	302005261	319707325	348389841	355362258	376615490	399346492	434820463	464344903	538188791	583904476	630372378	734146447	805756211	923896758	1016366593	1167159101	1452312165	1765070071	2341725870	2714620812	
.	53	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	53	209907764	210304694	211992260	218040382	227951318	238939545	239357825	239990571	241971179	247513667	252031317	260588870	262258870	264201653	270886674	277186835	282711790	286988524	297735231	315327045	341590768	347476387	368964530	390558822	425891957	455077330	523111059	567820804	613905519	710926286	783104274	895273570	988250744	1126139169	1380701057	1637303315	2176605523	2714620812	
.	54	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	54	212486147	212901426	214724827	221288271	232193326	242852213	243282250	243936250	245776407	251596798	256351598	263743661	265443943	267489250	274287500	280950402	286351905	290711149	301469762	319299282	339134667	348721396	370581912	391749931	428261245	457889414	521970996	567287023	613864315	706384182	781618812	890988656	986120496	1110365490	1357048657	1585172394	2099473105	2714620812	
.	55	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	55	215178250	215615452	217375524	223736124	234262143	243384545	243839405	244537205	246406785	252568682	257393514	263790350	265352490	267412918	274233564	280750365	286351567	290730034	301908763	320362825	338855059	348130099	370816571	391483206	429078229	459379965	522051746	568439018	615951144	706423355	785200766	893705926	991259638	1114528078	1353438393	1570464127	2071669364	2714620812	
.	56	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	56	218058327	218492126	220288990	226704091	237743079	245863925	246337731	247062976	248930775	255433930	260267958	265654741	267188060	269218305	276034772	282292797	288003057	292358118	303797095	322500106	339104713	348015435	371276775	391065707	429923924	460622612	520565287	567854604	616241445	704679096	786908886	895383453	994807495	1119689901	1351546298	1568064598	2060827773	2714620812	
.	57	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	57	220966936	221424660	223271773	229893001	241500403	248785234	249288880	250079313	252057940	258989312	263853571	268497963	269988532	272059347	279070588	285348866	291297056	295742356	307767351	327039559	342218088	351145879	375404275	394660916	435092886	466632810	524970104	573938920	623705936	710378289	796991975	906060445	1008875419	1134938763	1363631419	1578310871	2062117834	2714620812	
.	58	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	58	223409293	223858254	225635181	232107717	243817051	249881963	250408678	251283885	253527149	260793733	265435638	269352179	270827005	272847917	280044094	286091941	291899655	296234520	309341380	328196502	341715600	350250903	376858487	395405240	437639415	469708283	516914264	575932662	626795036	711491056	802017921	912459009	1017974945	1146785339	1369468924	1583813707	2057432263	2714620812	
.	59	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
.	59	226474119	226946124	228748904	235375561	247752573	252971625	253519511	254417781	256590308	264156114	268624174	271836478	273274833	275341701	282769779	288804117	294807851	299260538	312990959	331926952	344046303	352686525	380563721	398547661	442512053	475500983	521036541	582042179	634531874	717418979	812735797	925353741	1035057910	1166101372	1386267129	1601733471	2064887500	2714620812	
.	60	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
